DI_900|Discrete Input 900|0|0|900|closed|open|N|N|
DI_901|Discrete Input 901|0|0|901|off|on|N|N|
DI_902|Discrete Input 902|0|0|902|ok|alarm|N|N|
DI_903|Discrete Input 903|0|0|903|ok|failed|N|N|
DI_904|Discrete Input 904|0|0|904|closed|open|N|N|
DI_905|Discrete Input 905|0|0|905|off|on|N|N|
DI_906|Discrete Input 906|0|0|906|ok|alarm|N|N|
DI_907|Discrete Input 907|0|0|907|ok|failed|N|N|
DI_908|Discrete Input 908|0|0|908|closed|open|N|N|
DI_909|Discrete Input 909|0|0|909|off|on|N|N|
DI_910|Discrete Input 910|0|0|910|ok|alarm|N|N|
DI_911|Discrete Input 911|0|0|911|ok|failed|N|N|
DI_912|Discrete Input 912|0|0|912|closed|open|N|N|
DI_913|Discrete Input 913|0|0|913|off|on|N|N|
DI_914|Discrete Input 914|0|0|914|ok|alarm|N|N|
DI_915|Discrete Input 915|0|0|915|ok|failed|N|N|
DI_916|Discrete Input 916|0|0|916|closed|open|N|N|
DI_917|Discrete Input 917|0|0|917|off|on|N|N|
DI_918|Discrete Input 918|0|0|918|ok|alarm|N|N|
DI_919|Discrete Input 919|0|0|919|ok|failed|N|N|
DI_920|Discrete Input 920|0|0|920|closed|open|N|N|
DI_921|Discrete Input 921|0|0|921|off|on|N|N|
DI_922|Discrete Input 922|0|0|922|ok|alarm|N|N|
DI_923|Discrete Input 923|0|0|923|ok|failed|N|N|
DI_924|Discrete Input 924|0|0|924|closed|open|N|N|
DI_925|Discrete Input 925|0|0|925|off|on|N|N|
DI_926|Discrete Input 926|0|0|926|ok|alarm|N|N|
DI_927|Discrete Input 927|0|0|927|ok|failed|N|N|
DI_928|Discrete Input 928|0|0|928|closed|open|N|N|
DI_929|Discrete Input 929|0|0|929|off|on|N|N|
DI_930|Discrete Input 930|0|0|930|ok|alarm|N|N|
DI_931|Discrete Input 931|0|0|931|ok|failed|N|N|
DI_932|Discrete Input 932|0|0|932|closed|open|N|N|
DI_933|Discrete Input 933|0|0|933|off|on|N|N|
DI_934|Discrete Input 934|0|0|934|ok|alarm|N|N|
DI_935|Discrete Input 935|0|0|935|ok|failed|N|N|
DI_936|Discrete Input 936|0|0|936|closed|open|N|N|
DI_937|Discrete Input 937|0|0|937|off|on|N|N|
DI_938|Discrete Input 938|0|0|938|ok|alarm|N|N|
DI_939|Discrete Input 939|0|0|939|ok|failed|N|N|
DI_940|Discrete Input 940|0|0|940|closed|open|N|N|
DI_941|Discrete Input 941|0|0|941|off|on|N|N|
DI_942|Discrete Input 942|0|0|942|ok|alarm|N|N|
DI_943|Discrete Input 943|0|0|943|ok|failed|N|N|
DI_944|Discrete Input 944|0|0|944|closed|open|N|N|
DI_945|Discrete Input 945|0|0|945|off|on|N|N|
DI_946|Discrete Input 946|0|0|946|ok|alarm|N|N|
DI_947|Discrete Input 947|0|0|947|ok|failed|N|N|
DI_948|Discrete Input 948|0|0|948|closed|open|N|N|
DI_949|Discrete Input 949|0|0|949|off|on|N|N|
DI_950|Discrete Input 950|0|0|950|ok|alarm|N|N|
DI_951|Discrete Input 951|0|0|951|ok|failed|N|N|
DI_952|Discrete Input 952|0|0|952|closed|open|N|N|
DI_953|Discrete Input 953|0|0|953|off|on|N|N|
DI_954|Discrete Input 954|0|0|954|ok|alarm|N|N|
DI_955|Discrete Input 955|0|0|955|ok|failed|N|N|
DI_956|Discrete Input 956|0|0|956|closed|open|N|N|
DI_957|Discrete Input 957|0|0|957|off|on|N|N|
DI_958|Discrete Input 958|0|0|958|ok|alarm|N|N|
DI_959|Discrete Input 959|0|0|959|ok|failed|N|N|
DI_960|Discrete Input 960|0|0|960|closed|open|N|N|
DI_961|Discrete Input 961|0|0|961|off|on|N|N|
DI_962|Discrete Input 962|0|0|962|ok|alarm|N|N|
DI_963|Discrete Input 963|0|0|963|ok|failed|N|N|
DI_964|Discrete Input 964|0|0|964|closed|open|N|N|
DI_965|Discrete Input 965|0|0|965|off|on|N|N|
DI_966|Discrete Input 966|0|0|966|ok|alarm|N|N|
DI_967|Discrete Input 967|0|0|967|ok|failed|N|N|
DI_968|Discrete Input 968|0|0|968|closed|open|N|N|
DI_969|Discrete Input 969|0|0|969|off|on|N|N|
DI_970|Discrete Input 970|0|0|970|ok|alarm|N|N|
DI_971|Discrete Input 971|0|0|971|ok|failed|N|N|
DI_972|Discrete Input 972|0|0|972|closed|open|N|N|
DI_973|Discrete Input 973|0|0|973|off|on|N|N|
DI_974|Discrete Input 974|0|0|974|ok|alarm|N|N|
DI_975|Discrete Input 975|0|0|975|ok|failed|N|N|
DI_976|Discrete Input 976|0|0|976|closed|open|N|N|
DI_977|Discrete Input 977|0|0|977|off|on|N|N|
DI_978|Discrete Input 978|0|0|978|ok|alarm|N|N|
DI_979|Discrete Input 979|0|0|979|ok|failed|N|N|
DI_980|Discrete Input 980|0|0|980|closed|open|N|N|
DI_981|Discrete Input 981|0|0|981|off|on|N|N|
DI_982|Discrete Input 982|0|0|982|ok|alarm|N|N|
DI_983|Discrete Input 983|0|0|983|ok|failed|N|N|
DI_984|Discrete Input 984|0|0|984|closed|open|N|N|
DI_985|Discrete Input 985|0|0|985|off|on|N|N|
DI_986|Discrete Input 986|0|0|986|ok|alarm|N|N|
DI_987|Discrete Input 987|0|0|987|ok|failed|N|N|
DI_988|Discrete Input 988|0|0|988|closed|open|N|N|
DI_989|Discrete Input 989|0|0|989|off|on|N|N|
DI_990|Discrete Input 990|0|0|990|ok|alarm|N|N|
DI_991|Discrete Input 991|0|0|991|ok|failed|N|N|
DI_992|Discrete Input 992|0|0|992|closed|open|N|N|
DI_993|Discrete Input 993|0|0|993|off|on|N|N|
DI_994|Discrete Input 994|0|0|994|ok|alarm|N|N|
DI_995|Discrete Input 995|0|0|995|ok|failed|N|N|
DI_996|Discrete Input 996|0|0|996|closed|open|N|N|
DI_997|Discrete Input 997|0|0|997|off|on|N|N|
DI_998|Discrete Input 998|0|0|998|ok|alarm|N|N|
DI_999|Discrete Input 999|0|0|999|ok|failed|N|N|
